¬í	EMG	EMG ¿n¤À
1.712	0.0158691	0.0101563
1.714	-0.0183105	0.0102844
1.716	0.000610352	0.0101746
1.718	0.00915527	0.0100159
1.72	0.0012207	0.0098938
1.722	0.00610352	0.00974121
1.724	-0.00366211	0.00974731
1.726	-0.0012207	0.00965576
1.728	0.022583	0.00982056
1.73	0.00915527	0.00982666
1.732	0.00183105	0.00976563
1.734	0.00549316	0.00974731
1.736	0.010376	0.00977173
1.738	0	0.00964355
1.74	-0.00488281	0.00960693
1.742	-0.00732422	0.00966187
1.744	0.00854492	0.00958252
1.746	-0.0146484	0.0097168
1.748	-0.00793457	0.00973511
1.75	0.00183105	0.00961914
1.752	-0.00366211	0.00958252
1.754	-0.00671387	0.00955811
1.756	-0.00366211	0.00958252
1.758	0.020752	0.00979004
1.76	-0.0012207	0.00962524
1.762	0.00610352	0.00948486
1.764	-0.00183105	0.00939331
1.766	0.0115967	0.00924072
1.768	0.0109863	0.00930786
1.77	0.00976563	0.00933228
1.772	-0.00183105	0.00921631
1.774	-0.00183105	0.00922241
1.776	-0.000610352	0.00905762
1.778	0.0146484	0.00914307
1.78	-0.0170898	0.00926514
1.782	-0.00549316	0.00923462
1.784	-0.0012207	0.009198
1.786	-0.0146484	0.00926514
1.788	-0.00915527	0.00915527
1.79	0.0109863	0.00911865
1.792	0.0128174	0.00921021
1.794	0.00671387	0.0092041
1.796	-0.00366211	0.00916138
1.798	0.00976563	0.00917358
1.8	-0.00427246	0.00905762
1.802	0.0183105	0.00907593
1.804	0.020752	0.009198
1.806	-0.0134277	0.00928345
1.808	0.00854492	0.00927734
1.81	0	0.0090332
1.812	-0.00183105	0.00884399
1.814	0.0128174	0.00891724
1.816	0.00549316	0.00889282
1.818	-0.00732422	0.00889282
1.82	0.0012207	0.00880127
1.822	0.00305176	0.00869141
1.824	0.00244141	0.00869141
1.826	-0.00549316	0.00860596
1.828	0.000610352	0.0085083
1.83	0.00610352	0.00838013
1.832	0.00549316	0.00841064
1.834	0.0354004	0.00869751
1.836	0.00915527	0.0086731
1.838	-0.0213623	0.00881348
1.84	0.0158691	0.00870361
1.842	0.0262451	0.00894165
1.844	-0.010376	0.00891724
1.846	-0.00610352	0.00893555
1.848	-0.0115967	0.00905151
1.85	-0.00244141	0.00898438
1.852	-0.00671387	0.00890503
1.854	-0.0140381	0.00899658
1.856	-0.00793457	0.00901489
1.858	0.00183105	0.00900879
1.86	-0.000610352	0.00892334
1.862	-0.00488281	0.00890503
1.864	0.00976563	0.00888672
1.866	-0.020752	0.00900269
1.868	0.0109863	0.00910034
1.87	-0.00610352	0.00908813
1.872	0.00610352	0.00908203
1.874	-0.00366211	0.00910034
1.876	0.0012207	0.00892944
1.878	0.00427246	0.00883789
1.88	-0.00427246	0.0086853
1.882	0.0164795	0.00861816
1.884	0.00183105	0.00859985
1.886	0.0164795	0.00872803
1.888	-0.0134277	0.00872803
1.89	0.012207	0.00882568
1.892	0.012207	0.00879517
1.894	0.000610352	0.00854492
1.896	-0.00366211	0.00831909
1.898	-0.00854492	0.00836792
1.9	0.00183105	0.00826416
1.902	-0.00549316	0.00819702
1.904	-0.00793457	0.00827026
1.906	0.00732422	0.00823975
1.908	0.00610352	0.00813599
1.91	-0.0134277	0.00823975
1.912	0.00915527	0.00817261
1.914	0.00305176	0.00802002
1.916	0.0177002	0.00819092
1.918	0.0195313	0.00829468
1.92	-0.0115967	0.00839844
1.922	0.00366211	0.00837402
1.924	0.0140381	0.00847778
1.926	-0.00610352	0.00852661
1.928	-0.00366211	0.0083374
1.93	-0.00915527	0.0083374
1.932	-0.000610352	0.0083252
1.934	-0.00854492	0.00835571
1.936	0.00183105	0.00827026
1.938	-0.0140381	0.00841064
1.94	0.00549316	0.00841675
1.942	0.00732422	0.00841675
1.944	0.0140381	0.00847168
1.946	0.0109863	0.00843506
1.948	-0.00671387	0.00842285
1.95	0.010376	0.0085083
1.952	0.00244141	0.00849609
1.954	0.0134277	0.00856323
1.956	0.00671387	0.00859375
1.958	-0.010376	0.00848999
1.96	0.0256348	0.00873413
1.962	0.00183105	0.00869141
1.964	0.0140381	0.00881348
1.966	-0.00244141	0.00872192
1.968	-0.00427246	0.00865479
1.97	0.0244141	0.00880127
1.972	-0.00427246	0.00882568
1.974	0.00427246	0.0088501
1.976	-0.0128174	0.00897217
1.978	-0.0140381	0.00896606
1.98	0.000610352	0.00880127
1.982	-0.00305176	0.00877686
1.984	-0.000610352	0.00877075
1.986	-0.00732422	0.00869751
1.988	-0.00610352	0.00866699
1.99	0.0134277	0.00869141
1.992	0.0115967	0.0086792
1.994	-0.0140381	0.00875244
1.996	0.00976563	0.00881348
1.998	0.0183105	0.00889893
2	0.00854492	0.00894165
2.002	-0.00793457	0.00883789
2.004	-0.00427246	0.0086731
2.006	-0.00793457	0.00861816
2.008	0.00793457	0.00861206
2.01	0.00549316	0.00866699
2.012	-0.0195313	0.00884399
2.014	0	0.00871582
2.016	0.00854492	0.00874634
2.018	0.00366211	0.00870972
2.02	0.000610352	0.00870361
2.022	0.010376	0.00877686
2.024	0.0152588	0.00890503
2.026	-0.0201416	0.00905151
2.028	0.00854492	0.00913086
2.03	-0.0115967	0.00918579
2.032	0.0262451	0.00939331
2.034	-0.0012207	0.00905151
2.036	-0.0268555	0.00922852
2.038	0.00671387	0.00908203
2.04	-0.00915527	0.00901489
2.042	0.00671387	0.00881958
2.044	0.022583	0.00894165
2.046	-0.00244141	0.00890503
2.048	-0.0323486	0.00911255
2.05	-0.00244141	0.00911255
2.052	0.0109863	0.00915527
2.054	-0.00427246	0.00905762
2.056	-0.0164795	0.00914307
2.058	-0.00793457	0.0092041
2.06	-0.00305176	0.00922852
2.062	-0.0115967	0.00929565
2.064	0.00610352	0.00925903
2.066	-0.00976563	0.00914917
2.068	-0.00488281	0.00908813
2.07	-0.00183105	0.00904541
2.072	0.0146484	0.00913086
2.074	0.00488281	0.00914307
2.076	0.00183105	0.00914917
2.078	-0.0146484	0.00925293
2.08	0.00488281	0.00925903
2.082	-0.00793457	0.00917358
2.084	-0.0134277	0.00928955
2.086	0.00915527	0.00921631
2.088	0.0170898	0.00925293
2.09	-0.0170898	0.00930176
2.092	-0.00244141	0.0092041
2.094	0.0115967	0.00931396
2.096	0.00427246	0.00932007
2.098	0.0140381	0.009375
2.1	0.0183105	0.00953979
2.102	-0.010376	0.00958862
2.104	0.0219727	0.009729
2.106	0.0164795	0.00982056
2.108	-0.0354004	0.0101135
2.11	0.00549316	0.0100342
2.112	0.0164795	0.0101074
2.114	0.00244141	0.0101013
2.116	-0.00732422	0.00999756
2.118	0.0012207	0.00981445
2.12	-0.0012207	0.00971069
2.122	0.0109863	0.00978394
2.124	-0.00854492	0.009729
2.126	-0.00671387	0.00973511
2.128	0.0256348	0.00995483
2.13	-0.00732422	0.00993652
2.132	0.00976563	0.0100281
2.134	-0.00244141	0.00996704
2.136	-0.0109863	0.0100586
2.138	-0.0183105	0.0101013
2.14	0.0238037	0.0102844
2.142	-0.010376	0.0103149
2.144	0.000610352	0.0101807
2.146	0.00610352	0.0101318
2.148	-0.0134277	0.010199
2.15	-0.010376	0.010199
2.152	0.020752	0.0103821
2.154	-0.00305176	0.0102783
2.156	0.00305176	0.0102417
2.158	0.0012207	0.0101501
2.16	-0.00305176	0.00992432
2.162	-0.00549316	0.00996094
2.164	-0.00244141	0.00984497
2.166	0.00854492	0.00990601
2.168	0.00793457	0.00994263
2.17	0.00366211	0.00973511
2.172	0.00244141	0.0097168
2.174	0.00488281	0.0097229
2.176	-0.0201416	0.00979614
2.178	0.0219727	0.00987549
2.18	0.0311279	0.0101807
2.182	-0.00305176	0.0101807
2.184	-0.00488281	0.0102234
2.186	0.0219727	0.0103699
2.188	0.00549316	0.0103638
2.19	-0.00610352	0.0102905
2.192	0.012207	0.0102966
2.194	0.00183105	0.0101746
2.196	0.010376	0.0101807
2.198	-0.0201416	0.010199
2.2	0.00488281	0.0101624
2.202	0.012207	0.0102051
2.204	0.010376	0.0102661
2.206	-0.0012207	0.010199
2.208	-0.00183105	0.0101379
2.21	0.00732422	0.0101563
2.212	0.00427246	0.0100037
2.214	-0.00183105	0.010022
2.216	0	0.00993652
2.218	0.00610352	0.00996094
2.22	-0.00244141	0.00997925
2.222	-0.00427246	0.00991821
2.224	-0.00305176	0.00979614
2.226	0.00854492	0.00968018
2.228	-0.00488281	0.00964355
2.23	-0.00793457	0.00960693
2.232	0.00793457	0.00942383
2.234	0.0012207	0.00942383
2.236	-0.0183105	0.00933838
2.238	0.00549316	0.00932617
2.24	0.0244141	0.00947876
2.242	-0.000610352	0.00941772
2.244	-0.00976563	0.00928955
2.246	0.0146484	0.00941162
2.248	-0.000610352	0.00909424
2.25	0.00549316	0.00912476
2.252	0.00244141	0.00903931
2.254	-0.0109863	0.00910645
2.256	0.00305176	0.00897217
2.258	-0.0152588	0.00904541
2.26	0.00183105	0.0090332
2.262	0.0231934	0.00914917
2.264	0.00488281	0.00913696
2.266	-0.00610352	0.00910034
2.268	0.0189209	0.00924072
2.27	-0.0140381	0.00936279
2.272	0.0286865	0.00950317
2.274	0.0128174	0.00958252
2.276	0.0012207	0.00957642
2.278	-0.00793457	0.00950928
2.28	0.0012207	0.00947266
2.282	-0.00244141	0.00941772
2.284	-0.0134277	0.00941772
2.286	0.0152588	0.00947876
2.288	-0.0274658	0.00958252
2.29	0.0177002	0.00958862
2.292	-0.0231934	0.00979614
2.294	-0.00427246	0.0097229
2.296	0.0012207	0.00969238
2.298	-0.00732422	0.00962524
2.3	-0.00549316	0.00949707
2.302	0.00549316	0.00944824
2.304	0.00915527	0.00932007
2.306	-0.0134277	0.00928955
2.308	-0.00244141	0.00895996
2.31	0.00305176	0.00893555
2.312	-0.00732422	0.00884399
2.314	0.0128174	0.00894775
2.316	0.00305176	0.00890503
2.318	-0.0158691	0.00905151
2.32	-0.00793457	0.00911865
2.322	0.0286865	0.00929565
2.324	0.0152588	0.00936279
2.326	-0.020752	0.00950317
2.328	0.0012207	0.00925903
2.33	0.0158691	0.00934448
2.332	0.0231934	0.00947876
2.334	0.0164795	0.00961914
2.336	-0.0128174	0.00963745
2.338	-0.0109863	0.00956421
2.34	-0.00793457	0.00940552
2.342	0.0134277	0.00943604
2.344	-0.00610352	0.00949097
2.346	-0.00732422	0.00950317
2.348	0.0244141	0.00961304
2.35	-0.020752	0.0097168
2.352	0.00488281	0.00955811
2.354	-0.00488281	0.00957642
2.356	-0.0158691	0.00970459
2.358	0.0421143	0.0101135
2.36	0.00305176	0.0101135
2.362	-0.0189209	0.0102478
2.364	-0.0164795	0.0103882
2.366	-0.0134277	0.010437
2.368	0.0274658	0.0106323
2.37	-0.0311279	0.010907
2.372	-0.0164795	0.0110474
2.374	0.00366211	0.0110352
2.376	-0.0213623	0.0110474
2.378	0.0158691	0.0109863
2.38	-0.00427246	0.0107178
2.382	-0.03479	0.0110352
2.384	0.022583	0.0112122
2.386	0.0262451	0.0112549
2.388	0.0158691	0.0113586
2.39	-0.0213623	0.0115112
2.392	-0.0158691	0.0115479
2.394	-0.0195313	0.0117249
2.396	0.0305176	0.0119263
2.398	0.00976563	0.0118225
2.4	-0.0238037	0.0120117
2.402	-0.0231934	0.0121216
2.404	0.0152588	0.0121704
2.406	0.00427246	0.0122009
2.408	-0.0158691	0.0123413
2.41	0.0183105	0.0124512
2.412	0.00305176	0.012439
2.414	-0.00183105	0.012439
2.416	0.0238037	0.012677
2.418	0.0311279	0.0129272
2.42	0.0610352	0.0135132
2.422	0.00244141	0.0134949
2.424	0.00854492	0.0135498
2.426	-0.0671387	0.0141357
2.428	0.0286865	0.0143738
2.43	-0.0311279	0.0146057
2.432	-0.0469971	0.0149963
2.434	-0.0482178	0.0154663
2.436	-0.0415039	0.0156982
2.438	-0.0549316	0.0161926
2.44	-0.00732422	0.0160217
2.442	0.0366211	0.0163818
2.444	0.0134277	0.0164185
2.446	0.0396729	0.0166687
2.448	0.0360107	0.0170227
2.45	-0.0231934	0.0171997
2.452	-0.0292969	0.0174683
2.454	0.0415039	0.0177734
2.456	0.0146484	0.0178894
2.458	-0.0701904	0.0184387
2.46	-0.0219727	0.0186401
2.462	0.0256348	0.0186646
2.464	-0.0372314	0.018988
2.466	-0.0335693	0.0192627
2.468	-0.00183105	0.0190918
2.47	0.010376	0.0190552
2.472	0.0708008	0.0194763
2.474	-0.0115967	0.0194641
2.476	0.0531006	0.0199829
2.478	0.022583	0.0201294
2.48	0.0317383	0.0204346
2.482	0.0518799	0.020929
2.484	-0.0537109	0.0213318
2.486	0.109253	0.0222717
2.488	0.0170898	0.022168
2.49	-0.0317383	0.0223083
2.492	-0.0500488	0.0225769
2.494	0.000610352	0.0225403
2.496	-0.0140381	0.0226685
2.498	-0.0231934	0.0228271
2.5	-0.0598145	0.0233704
2.502	-0.108032	0.0243958
2.504	0.0518799	0.024823
2.506	-0.0201416	0.0248901
2.508	-0.0213623	0.0250793
2.51	-0.0512695	0.0255615
2.512	-0.143433	0.0269226
2.514	-0.0811768	0.0276062
2.516	0.0238037	0.0278137
2.518	-0.0292969	0.027948
2.52	-0.141602	0.0292847
2.522	-0.0708008	0.0297058
2.524	-0.0891113	0.0304443
2.526	-0.0256348	0.0304932
2.528	-0.0177002	0.030658
2.53	-0.0836182	0.0313354
2.532	-0.115356	0.0322571
2.534	-0.0201416	0.0322937
2.536	-0.0231934	0.0323975
2.538	-0.0708008	0.0329956
2.54	-0.112915	0.0340454
2.542	-0.109253	0.0350037
2.544	-0.010376	0.0350464
2.546	-0.0341797	0.0353149
2.548	-0.0622559	0.0356934
2.55	-0.0158691	0.0356445
2.552	-0.00854492	0.0356812
2.554	0.00549316	0.0356873
2.556	-0.128784	0.0368164
2.558	0.0469971	0.0368652
2.56	-0.0769043	0.0376038
2.562	-0.0335693	0.0377502
2.564	0.0317383	0.0379028
2.566	0.0506592	0.0382751
2.568	0.0189209	0.0381897
2.57	-0.065918	0.0385376
2.572	0.0482178	0.038855
2.574	0.0445557	0.0392639
2.576	0.0262451	0.0393127
2.578	-0.0292969	0.039447
2.58	-0.0341797	0.0397461
2.582	0.00732422	0.0394714
2.584	-0.0610352	0.039856
2.586	-0.0482178	0.0400757
2.588	0.0292969	0.04021
2.59	-0.12085	0.0412048
2.592	0.0909424	0.0419556
2.594	-0.0292969	0.0420532
2.596	-0.0402832	0.0421509
2.598	-0.010376	0.042157
2.6	0.0256348	0.0421753
2.602	0.0219727	0.0421631
2.604	-0.131226	0.0433228
2.606	-0.00488281	0.0433289
2.608	0.0537109	0.0437073
2.61	0.0292969	0.0438171
2.612	0.0262451	0.0440491
2.614	-0.0128174	0.0441589
2.616	-0.000610352	0.043927
2.618	0.0671387	0.0442871
2.62	0.0494385	0.0441711
2.622	0.0567627	0.0447144
2.624	-0.0457764	0.0450867
2.626	-0.0305176	0.0447205
2.628	0.0183105	0.0446167
2.63	-0.067749	0.0449829
2.632	-0.0445557	0.0449585
2.634	-0.010376	0.0445801
2.636	-0.0512695	0.0446777
2.638	-0.0964355	0.0450928
2.64	0.0164795	0.0451843
2.642	-0.0280762	0.0450989
2.644	-0.0012207	0.0449768
2.646	0.0250244	0.0448303
2.648	-0.0372314	0.0448425
2.65	0.0268555	0.0448792
2.652	0.032959	0.0449158
2.654	-0.0445557	0.0449463
2.656	0.0445557	0.0452454
2.658	0.0292969	0.0448364
2.66	-0.0787354	0.0454041
2.662	-0.0177002	0.0453247
2.664	-0.0140381	0.0450928
2.666	0.0482178	0.0452393
2.668	-0.0250244	0.0454712
2.67	-0.0427246	0.0457947
2.672	0.0378418	0.0454651
2.674	-0.0219727	0.0455688
2.676	0.0537109	0.045575
2.678	-0.0799561	0.0461487
2.68	0.0537109	0.0463684
2.682	-0.020752	0.0460571
2.684	0.00427246	0.0455627
2.686	0.010376	0.044574
2.688	0.020752	0.0446106
2.69	0.0524902	0.0448181
2.692	0.0390625	0.0447083
2.694	-0.0256348	0.0449585
2.696	-0.0292969	0.0451111
2.698	0.0274658	0.0451538
2.7	0.0512695	0.0450684
2.702	-0.0640869	0.0446289
2.704	0.0524902	0.044635
2.706	0.0848389	0.045282
2.708	-0.0598145	0.0456665
2.71	-0.0396729	0.0455505
2.712	-0.0604248	0.0447205
2.714	0.0177002	0.0440857
2.716	0.10376	0.0448853
2.718	-0.150146	0.0460937
2.72	-0.0720215	0.0453979
2.722	-0.00732422	0.0447632
2.724	0.0115967	0.043988
2.726	0.03479	0.0440796
2.728	-0.0262451	0.044165
2.73	0.0970459	0.0442993
2.732	0.0360107	0.0435059
2.734	0.0158691	0.0434631
2.736	-0.022583	0.043457
2.738	0.0640869	0.0433899
2.74	0.123291	0.0434937
2.742	0.0268555	0.0426697
2.744	-0.0537109	0.043103
2.746	0.022583	0.0429871
2.748	0.0439453	0.042804
2.75	0.0354004	0.0429993
2.752	0.0341797	0.0432556
2.754	-0.0848389	0.0440491
2.756	0.0689697	0.0434509
2.758	0.0549316	0.0435303
2.76	-0.090332	0.0436646
2.762	0.0634766	0.0439636
2.764	0.0140381	0.0437866
2.766	-0.117188	0.0444519
2.768	-0.0671387	0.0449341
2.77	0.0238037	0.0445129
2.772	-0.0579834	0.0446106
2.774	-0.119629	0.0453613
2.776	-0.0561523	0.0456604
2.778	-0.0189209	0.0455566
2.78	-0.010376	0.0453186
2.782	-0.0488281	0.0457336
2.784	-0.00610352	0.0451843
2.786	0.010376	0.0448059
2.788	0.0488281	0.0450012
2.79	-0.022583	0.0440186
2.792	-0.0408936	0.0435181
2.794	0.00610352	0.0432861
2.796	0.0512695	0.043396
2.798	0.100708	0.0442993
2.8	0.0592041	0.044635
2.802	-0.00244141	0.0444397
2.804	-0.00488281	0.0431763
2.806	0.088501	0.0440125
2.808	-0.00366211	0.043512
2.81	0.0183105	0.0434021
2.812	-0.0170898	0.0433105
2.814	-0.0701904	0.0438843
2.816	-0.0250244	0.0441284
2.818	0.043335	0.0438904
2.82	-0.0579834	0.0439758
2.822	-0.0274658	0.0436829
2.824	0.0280762	0.0435059
2.826	0.0152588	0.0433533
2.828	0.022583	0.043396
2.83	0.0811768	0.0435303
2.832	0.0292969	0.0433777
2.834	-0.0854492	0.0441284
2.836	0.0463867	0.0440796
2.838	0.00976563	0.0432129
2.84	0.0762939	0.043811
2.842	-0.0476074	0.0440063
2.844	-0.065918	0.0446533
2.846	-0.067749	0.0450806
2.848	0.0378418	0.0450867
2.85	0.0115967	0.0449341
2.852	-0.0512695	0.0451172
2.854	-0.0750732	0.0454224
2.856	0.0524902	0.0455017
2.858	0.000610352	0.0452148
2.86	-0.0396729	0.0448242
2.862	-0.0158691	0.0448059
2.864	0.0787354	0.0454529
2.866	0.00244141	0.0449951
2.868	-0.00915527	0.0448364
2.87	-0.0848389	0.0452576
2.872	0.0445557	0.0453247
2.874	0.0170898	0.0452759
2.876	0.0189209	0.044928
2.878	-0.0494385	0.0446228
2.88	0.0286865	0.0443726
2.882	0.0537109	0.0447021
2.884	-0.0402832	0.0450623
2.886	0.0524902	0.0454834
2.888	0.0512695	0.0457886
2.89	-0.0256348	0.04552
2.892	-0.0384521	0.0455139
2.894	0.0164795	0.0454224
2.896	0.0012207	0.0451416
2.898	-0.010376	0.0449707
2.9	0.0183105	0.0446411
2.902	-0.0549316	0.0445496
2.904	-0.0134277	0.0441589
2.906	0.0177002	0.0434875
2.908	-0.0201416	0.0430908
2.91	0.0183105	0.0428772
2.912	0.0140381	0.0424133
2.914	-0.0378418	0.0426147
2.916	-0.00427246	0.0416199
2.918	0.0537109	0.0406555
2.92	-0.0439453	0.0403748
2.922	0.022583	0.0405273
2.924	0.0531006	0.0409424
2.926	-0.0427246	0.0410217
2.928	-0.0177002	0.0409363
2.93	-0.0012207	0.039978
2.932	0.0335693	0.0399536
2.934	0.0189209	0.0399841
2.936	-0.0183105	0.0399414
2.938	0.0366211	0.0396667
2.94	-0.0323486	0.0387573
2.942	-0.0299072	0.0387878
2.944	0.020752	0.0384583
2.946	0.0427246	0.0386597
2.948	-0.0140381	0.0383606
2.95	0.0378418	0.038385
2.952	-0.00793457	0.0381226
2.954	-0.100708	0.0382813
2.956	0.0701904	0.0382935
2.958	0.0775146	0.0385193
2.96	0.0360107	0.0379761
2.962	-0.0158691	0.0375
2.964	-0.0305176	0.0376648
2.966	0.0146484	0.0366394
2.968	0.0488281	0.0364563
2.97	0.00427246	0.036261
2.972	-0.0299072	0.0359802
2.974	-0.00793457	0.0348633
2.976	-0.0689697	0.0349915
2.978	-0.032959	0.0351318
2.98	0.010376	0.0351318
2.982	0.00488281	0.0346924
2.984	-0.0140381	0.0347717
2.986	-0.00427246	0.0347107
2.988	0.0445557	0.034668
2.99	0.0476074	0.0349182
2.992	0.0634766	0.035144
2.994	0.022583	0.0353088
2.996	-0.00305176	0.0348267
2.998	0.0549316	0.0343689
3	0.0177002	0.0339539
3.002	-0.010376	0.0340332
3.004	0.0524902	0.0345093
3.006	-0.0732422	0.0343567
3.008	-0.0872803	0.0351929
3.01	0.0469971	0.0354797
3.012	0.0714111	0.0360229
3.014	-0.0921631	0.0362427
3.016	-0.0244141	0.0362366
3.018	-0.0280762	0.036084
3.02	0.0183105	0.0356873
3.022	0.00915527	0.0355042
3.024	0.0140381	0.0353638
3.026	0.0482178	0.0356934
3.028	0.0183105	0.0356506
3.03	0.0201416	0.0350403
3.032	-0.0708008	0.0354553
3.034	0.0598145	0.035199
3.036	0.0537109	0.0352722
3.038	-0.00244141	0.035199
3.04	-0.0549316	0.0349854
3.042	-0.0012207	0.0345215
3.044	-0.0140381	0.0340027
3.046	0.0146484	0.0334717
3.048	-0.00366211	0.0331299
3.05	0.0244141	0.0332581
3.052	-0.0268555	0.0330139
3.054	-0.045166	0.0327148
3.056	0.0366211	0.0325562
3.058	0.0872803	0.0334229
3.06	-0.0671387	0.0336975
3.062	0.0341797	0.0338806
3.064	-0.0323486	0.0334167
3.066	0.0445557	0.0338379
3.068	0.0256348	0.0340027
3.07	0.0140381	0.0332947
3.072	-0.0335693	0.0331848
3.074	-0.0231934	0.0332458
3.076	0.0134277	0.0331909
3.078	0.0158691	0.0328552
3.08	0.0170898	0.0327393
3.082	-0.0164795	0.0323669
3.084	-0.03479	0.032312
3.086	-0.0378418	0.0321655
3.088	0.0598145	0.032251
3.09	0.0250244	0.0322449
3.092	0.00244141	0.0318848
3.094	-0.020752	0.0319275
3.096	0.0262451	0.0321777
3.098	0.0128174	0.0322021
3.1	-0.00976563	0.0321167
3.102	-0.0170898	0.0317383
3.104	0.032959	0.0319336
3.106	-0.0494385	0.032251
3.108	0.0146484	0.032196
3.11	-0.0604248	0.0326172
3.112	-0.0592041	0.0330688
3.114	-0.00244141	0.0327148
3.116	-0.012207	0.0327942
3.118	0.0219727	0.0324768
3.12	-0.0354004	0.0323914
3.122	0.0213623	0.0323792
3.124	0.0860596	0.0327087
3.126	0.010376	0.0323853
3.128	-0.0469971	0.0326782
3.13	0.0317383	0.0329834
3.132	0.010376	0.0327515
3.134	-0.0140381	0.0327026
3.136	-0.022583	0.0327454
3.138	0	0.0323792
3.14	-0.0952148	0.0330078
3.142	0.0195313	0.0329041
3.144	0.0390625	0.0330872
3.146	0.000610352	0.032666
3.148	-0.0305176	0.0328308
3.15	0.000610352	0.0324585
3.152	0.00366211	0.0324158
3.154	-0.00915527	0.0315002
3.156	0.065918	0.0314575
3.158	-0.0439453	0.0311218
3.16	-0.0128174	0.0308899
3.162	-0.0634766	0.031366
3.164	0.0421143	0.0314819
3.166	0.0134277	0.0314697
3.168	-0.043335	0.0314148
3.17	-0.00732422	0.0314453
3.172	0.00793457	0.0312256
3.174	0.0262451	0.0314087
3.176	-0.020752	0.0309265
3.178	0.0189209	0.0307861
3.18	0.00366211	0.030719
3.182	0.0335693	0.0310059
3.184	0.00488281	0.0309143
3.186	0.0323486	0.0311951
3.188	0.0170898	0.0309204
3.19	-0.0317383	0.0307617
3.192	0.0268555	0.0303955
3.194	-0.0115967	0.0302856
3.196	0.0421143	0.0306763
3.198	-0.010376	0.0302307
3.2	0.0115967	0.0301697
3.202	-0.012207	0.030188
3.204	-0.0268555	0.0299316
